id_idd;id_curso;id_codigo_intituicao;id_municipio;id_estado;id_organizacao_academica;id_categoria_administrativa;id_grau_academico;id_modalidade_de_ensino;idd_continuo;idd_faixa;ano;numero_concluintes;numero_participantes;numero_participantes_nota_enem;proporcao_concluintes;nome_bruta_idd
9;41.0;464.0;857.0;5.0;0.0;2.0;0.0;0.0;1.048;2;2021;21.0;18.0;8.0;0.444;-3.766
11;41.0;897.0;496.0;7.0;0.0;2.0;0.0;0.0;1.818;2;2021;11.0;6.0;5.0;0.833;-1.52
12;41.0;295.0;212.0;5.0;0.0;2.0;0.0;0.0;3.355;4;2021;11.0;9.0;5.0;0.555;2.963
13;41.0;826.0;1803.0;5.0;0.0;2.0;0.0;0.0;4.384;5;2021;11.0;9.0;4.0;0.444;5.964
21;41.0;247.0;770.0;7.0;1.0;2.0;0.0;1.0;NAN;SC;2021;560.0;316.0;15.0;0.047;NAN
22;41.0;713.0;148.0;7.0;0.0;2.0;0.0;0.0;2.145;3;2021;14.0;14.0;12.0;0.857;-0.567
23;41.0;979.0;198.0;7.0;1.0;2.0;0.0;0.0;1.73;2;2021;22.0;18.0;9.0;0.5;-1.777
24;41.0;979.0;198.0;7.0;1.0;2.0;0.0;1.0;NAN;SC;2021;5.0;0.0;0.0;0.0;NAN
25;41.0;96.0;198.0;7.0;0.0;4.0;0.0;0.0;2.119;3;2021;31.0;26.0;15.0;0.576;-0.643
26;41.0;96.0;198.0;7.0;0.0;4.0;0.0;1.0;NAN;SC;2021;178.0;121.0;16.0;0.132;NAN
27;41.0;1005.0;480.0;7.0;1.0;2.0;0.0;0.0;4.153;5;2021;11.0;10.0;7.0;0.7;5.289
28;41.0;18.0;754.0;7.0;0.0;2.0;0.0;0.0;NAN;SC;2021;7.0;0.0;0.0;0.0;NAN
29;41.0;508.0;151.0;7.0;0.0;2.0;0.0;0.0;2.107;3;2021;10.0;8.0;7.0;0.875;-0.678
31;41.0;0.0;198.0;7.0;0.0;4.0;0.0;1.0;2.01;3;2021;465.0;314.0;89.0;0.283;-0.962
34;41.0;206.0;198.0;7.0;1.0;4.0;0.0;0.0;2.153;3;2021;82.0;67.0;47.0;0.701;-0.543
35;41.0;267.0;19.0;10.0;0.0;4.0;0.0;0.0;NAN;NAN;2021;51.0;0.0;0.0;0.0;NAN
36;41.0;24.0;198.0;7.0;0.0;4.0;0.0;1.0;NAN;SC;2021;172.0;127.0;13.0;0.102;NAN
39;41.0;62.0;208.0;7.0;0.0;4.0;0.0;1.0;1.194;2;2021;148.0;94.0;23.0;0.244;-3.342
64;41.0;121.0;68.0;19.0;0.0;4.0;0.0;1.0;0.749;1;2021;12.0;10.0;5.0;0.5;-4.638
76;41.0;36.0;2480.0;9.0;1.0;4.0;0.0;1.0;2.295;3;2021;247.0;174.0;80.0;0.459;-0.128
77;41.0;52.0;3.0;4.0;1.0;4.0;0.0;1.0;2.288;3;2021;736.0;538.0;179.0;0.332;-0.151
78;41.0;354.0;454.0;7.0;2.0;4.0;0.0;0.0;2.309;3;2021;23.0;19.0;12.0;0.631;-0.088
81;41.0;532.0;1427.0;14.0;2.0;2.0;0.0;0.0;NAN;SC;2021;4.0;3.0;1.0;0.333;NAN
106;67.0;877.0;3.0;4.0;0.0;2.0;1.0;0.0;2.683;3;2021;44.0;36.0;33.0;0.916;0.018
107;67.0;892.0;628.0;17.0;0.0;2.0;1.0;0.0;2.507;3;2021;86.0;75.0;68.0;0.906;-0.354
108;67.0;464.0;857.0;5.0;0.0;2.0;1.0;0.0;3.106;4;2021;44.0;39.0;28.0;0.717;0.914
109;67.0;464.0;275.0;5.0;0.0;2.0;1.0;0.0;2.926;3;2021;22.0;22.0;13.0;0.59;0.533
110;67.0;444.0;1162.0;5.0;0.0;2.0;1.0;0.0;2.813;3;2021;72.0;63.0;53.0;0.841;0.293
111;67.0;444.0;95.0;5.0;0.0;2.0;1.0;0.0;NAN;SC;2021;5.0;2.0;1.0;0.5;NAN
113;67.0;295.0;212.0;5.0;0.0;2.0;1.0;0.0;5.0;5;2021;25.0;16.0;12.0;0.75;4.924
114;67.0;101.0;95.0;5.0;0.0;2.0;1.0;0.0;3.199;4;2021;56.0;50.0;41.0;0.82;1.11
116;67.0;826.0;1803.0;5.0;0.0;2.0;1.0;0.0;3.003;4;2021;42.0;29.0;22.0;0.758;0.696
121;67.0;899.0;20.0;6.0;0.0;2.0;1.0;0.0;3.246;4;2021;25.0;23.0;21.0;0.913;1.211
137;67.0;657.0;1316.0;9.0;0.0;2.0;1.0;0.0;4.084;5;2021;23.0;18.0;11.0;0.611;2.985
138;67.0;657.0;318.0;9.0;0.0;2.0;1.0;0.0;3.286;4;2021;25.0;24.0;16.0;0.666;1.295
141;67.0;754.0;1636.0;7.0;1.0;2.0;0.0;1.0;NAN;SC;2021;201.0;109.0;12.0;0.11;NAN
143;67.0;302.0;762.0;7.0;1.0;2.0;1.0;0.0;5.0;5;2021;8.0;8.0;5.0;0.625;7.804
144;67.0;1082.0;16.0;6.0;1.0;2.0;1.0;0.0;2.236;3;2021;21.0;14.0;11.0;0.785;-0.928
145;67.0;795.0;150.0;7.0;1.0;4.0;1.0;0.0;3.661;4;2021;6.0;6.0;3.0;0.5;2.089
146;67.0;713.0;148.0;7.0;0.0;2.0;1.0;0.0;2.035;3;2021;18.0;15.0;15.0;1.0;-1.353
147;67.0;1.0;237.0;11.0;0.0;4.0;1.0;1.0;NAN;SC;2021;27.0;10.0;1.0;0.1;NAN
148;67.0;963.0;237.0;11.0;0.0;4.0;1.0;0.0;2.677;3;2021;71.0;57.0;43.0;0.754;0.007
149;67.0;4.0;198.0;7.0;0.0;4.0;1.0;0.0;2.212;3;2021;53.0;40.0;32.0;0.8;-0.978
150;67.0;4.0;198.0;7.0;0.0;4.0;1.0;0.0;2.327;3;2021;30.0;25.0;23.0;0.92;-0.735
151;67.0;4.0;198.0;7.0;0.0;4.0;1.0;0.0;3.129;4;2021;18.0;17.0;17.0;1.0;0.962
152;67.0;96.0;198.0;7.0;0.0;4.0;1.0;0.0;2.309;3;2021;73.0;64.0;48.0;0.75;-0.772
153;67.0;96.0;198.0;7.0;0.0;4.0;1.0;0.0;1.651;2;2021;14.0;9.0;8.0;0.888;-2.167
154;67.0;479.0;815.0;7.0;0.0;2.0;1.0;0.0;2.591;3;2021;25.0;19.0;15.0;0.789;-0.175
155;67.0;639.0;1601.0;14.0;1.0;2.0;1.0;0.0;2.798;3;2021;60.0;39.0;29.0;0.743;0.261
156;67.0;18.0;754.0;7.0;0.0;2.0;1.0;0.0;4.422;5;2021;25.0;18.0;18.0;1.0;3.701
157;67.0;1013.0;237.0;11.0;1.0;2.0;1.0;0.0;1.921;2;2021;56.0;38.0;29.0;0.763;-1.594
158;67.0;1013.0;237.0;11.0;1.0;2.0;1.0;0.0;2.081;3;2021;37.0;25.0;19.0;0.76;-1.255
159;67.0;1125.0;237.0;11.0;2.0;2.0;0.0;0.0;NAN;SC;2021;2.0;2.0;1.0;0.5;NAN
160;67.0;445.0;2163.0;5.0;0.0;2.0;1.0;0.0;3.578;4;2021;31.0;26.0;19.0;0.73;1.914
161;67.0;445.0;2163.0;5.0;0.0;2.0;0.0;0.0;5.0;5;2021;3.0;3.0;3.0;1.0;10.938
162;67.0;212.0;1548.0;6.0;1.0;2.0;1.0;0.0;2.389;3;2021;20.0;20.0;18.0;0.9;-0.602
163;67.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.45;3;2021;55.0;45.0;31.0;0.688;-0.474
164;67.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.514;3;2021;155.0;120.0;95.0;0.791;-0.339
165;67.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.149;3;2021;64.0;40.0;34.0;0.85;-1.111
166;67.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.739;3;2021;105.0;84.0;63.0;0.75;0.138
167;67.0;1052.0;198.0;7.0;0.0;2.0;1.0;0.0;2.445;3;2021;82.0;69.0;54.0;0.782;-0.485
168;67.0;0.0;762.0;7.0;0.0;4.0;1.0;0.0;2.284;3;2021;62.0;46.0;42.0;0.913;-0.826
169;67.0;0.0;496.0;7.0;0.0;4.0;1.0;0.0;2.584;3;2021;95.0;81.0;68.0;0.839;-0.191
170;67.0;0.0;800.0;7.0;0.0;4.0;1.0;0.0;2.445;3;2021;52.0;42.0;35.0;0.833;-0.485
171;67.0;0.0;815.0;7.0;0.0;4.0;1.0;0.0;2.336;3;2021;57.0;41.0;31.0;0.756;-0.715
172;67.0;0.0;151.0;7.0;0.0;4.0;1.0;0.0;2.374;3;2021;36.0;32.0;29.0;0.906;-0.634
173;67.0;0.0;793.0;7.0;0.0;4.0;1.0;0.0;2.576;3;2021;28.0;13.0;12.0;0.923;-0.207
174;67.0;0.0;148.0;7.0;0.0;4.0;1.0;0.0;2.333;3;2021;37.0;27.0;25.0;0.925;-0.722
175;67.0;0.0;150.0;7.0;0.0;4.0;1.0;0.0;2.424;3;2021;67.0;54.0;51.0;0.944;-0.529
176;67.0;0.0;29.0;7.0;0.0;4.0;1.0;0.0;2.609;3;2021;23.0;21.0;18.0;0.857;-0.136
177;67.0;0.0;863.0;7.0;0.0;4.0;1.0;0.0;2.404;3;2021;92.0;62.0;59.0;0.951;-0.572
178;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.247;3;2021;44.0;35.0;25.0;0.714;-0.905
179;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.503;3;2021;109.0;77.0;62.0;0.805;-0.362
180;67.0;0.0;2.0;0.0;0.0;4.0;1.0;0.0;2.343;3;2021;86.0;73.0;63.0;0.863;-0.701
181;67.0;0.0;5.0;18.0;0.0;4.0;1.0;0.0;2.483;3;2021;60.0;43.0;37.0;0.86;-0.405
182;67.0;0.0;7.0;2.0;0.0;4.0;1.0;0.0;2.422;3;2021;64.0;46.0;37.0;0.804;-0.532
183;67.0;0.0;1189.0;7.0;0.0;4.0;1.0;0.0;3.616;4;2021;37.0;29.0;23.0;0.793;1.994
184;67.0;0.0;454.0;7.0;0.0;4.0;1.0;0.0;2.438;3;2021;50.0;36.0;30.0;0.833;-0.5
185;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.523;3;2021;143.0;108.0;85.0;0.787;-0.32
186;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.543;3;2021;91.0;69.0;56.0;0.811;-0.278
187;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.433;3;2021;108.0;78.0;74.0;0.948;-0.51
188;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.486;3;2021;61.0;49.0;44.0;0.897;-0.397
189;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.359;3;2021;48.0;37.0;30.0;0.81;-0.667
190;67.0;0.0;198.0;7.0;0.0;4.0;1.0;0.0;2.431;3;2021;69.0;53.0;43.0;0.811;-0.514
191;67.0;610.0;199.0;6.0;0.0;2.0;1.0;0.0;2.639;3;2021;117.0;80.0;76.0;0.95;-0.073
192;67.0;610.0;132.0;6.0;0.0;2.0;1.0;0.0;2.606;3;2021;40.0;35.0;33.0;0.942;-0.144
193;67.0;47.0;199.0;6.0;1.0;4.0;1.0;0.0;3.188;4;2021;22.0;14.0;12.0;0.857;1.088
194;67.0;47.0;199.0;6.0;1.0;4.0;1.0;0.0;1.875;2;2021;31.0;25.0;22.0;0.88;-1.692
195;67.0;1091.0;987.0;16.0;1.0;4.0;1.0;0.0;2.683;3;2021;61.0;57.0;44.0;0.771;0.019
196;67.0;1092.0;3.0;4.0;0.0;4.0;1.0;0.0;5.0;5;2021;10.0;8.0;3.0;0.375;12.048
197;67.0;206.0;198.0;7.0;1.0;4.0;1.0;0.0;2.484;3;2021;116.0;94.0;79.0;0.84;-0.403
198;67.0;87.0;198.0;7.0;1.0;4.0;1.0;0.0;NAN;SC;2021;4.0;1.0;1.0;1.0;NAN
199;67.0;87.0;198.0;7.0;1.0;4.0;1.0;0.0;5.0;5;2021;4.0;3.0;3.0;1.0;6.049
200;67.0;267.0;19.0;10.0;0.0;4.0;1.0;0.0;NAN;NAN;2021;29.0;0.0;0.0;0.0;NAN
201;67.0;10.0;317.0;15.0;0.0;4.0;1.0;0.0;2.593;3;2021;71.0;61.0;52.0;0.852;-0.172
202;67.0;127.0;317.0;15.0;1.0;4.0;1.0;0.0;1.264;2;2021;6.0;4.0;4.0;1.0;-2.985
203;67.0;893.0;533.0;1.0;0.0;4.0;1.0;0.0;3.151;4;2021;38.0;29.0;27.0;0.931;1.01
204;67.0;904.0;2.0;0.0;1.0;2.0;1.0;0.0;2.138;3;2021;41.0;32.0;24.0;0.75;-1.134
205;67.0;904.0;2.0;0.0;1.0;2.0;1.0;0.0;2.307;3;2021;26.0;24.0;21.0;0.875;-0.778
206;67.0;64.0;2.0;0.0;0.0;2.0;1.0;0.0;2.754;3;2021;40.0;36.0;32.0;0.888;0.169
208;67.0;24.0;198.0;7.0;0.0;4.0;1.0;0.0;2.315;3;2021;97.0;86.0;65.0;0.755;-0.76
209;67.0;468.0;2000.0;5.0;0.0;2.0;1.0;0.0;0.535;1;2021;9.0;6.0;6.0;1.0;-4.529
210;67.0;468.0;1961.0;5.0;0.0;2.0;1.0;0.0;3.771;4;2021;10.0;10.0;8.0;0.8;2.322
211;67.0;468.0;1977.0;5.0;0.0;2.0;1.0;0.0;2.186;3;2021;15.0;12.0;11.0;0.916;-1.032
212;67.0;468.0;553.0;5.0;0.0;2.0;1.0;0.0;2.985;4;2021;15.0;14.0;13.0;0.928;0.657
213;67.0;714.0;213.0;5.0;0.0;2.0;1.0;0.0;3.665;4;2021;17.0;15.0;14.0;0.933;2.098
214;67.0;938.0;361.0;4.0;1.0;2.0;1.0;0.0;2.355;3;2021;17.0;15.0;12.0;0.8;-0.676
215;67.0;313.0;347.0;5.0;0.0;2.0;1.0;0.0;2.335;3;2021;22.0;13.0;11.0;0.846;-0.717
216;67.0;383.0;95.0;5.0;1.0;4.0;1.0;0.0;2.286;3;2021;19.0;16.0;14.0;0.875;-0.821
217;67.0;383.0;95.0;5.0;1.0;4.0;1.0;0.0;2.541;3;2021;34.0;28.0;26.0;0.928;-0.281
218;67.0;383.0;95.0;5.0;1.0;4.0;1.0;1.0;NAN;SC;2021;3.0;2.0;0.0;0.0;NAN
219;67.0;951.0;1131.0;5.0;0.0;4.0;1.0;0.0;2.354;3;2021;40.0;31.0;23.0;0.741;-0.678
220;67.0;951.0;2047.0;5.0;0.0;4.0;1.0;0.0;2.709;3;2021;46.0;32.0;22.0;0.687;0.074
221;67.0;955.0;56.0;24.0;1.0;4.0;1.0;0.0;3.062;4;2021;27.0;20.0;19.0;0.95;0.82
222;67.0;82.0;207.0;7.0;0.0;4.0;1.0;0.0;2.811;3;2021;13.0;9.0;5.0;0.555;0.288
223;67.0;572.0;198.0;7.0;0.0;2.0;1.0;0.0;2.811;3;2021;17.0;15.0;14.0;0.933;0.29
224;67.0;590.0;198.0;7.0;0.0;4.0;1.0;0.0;2.773;3;2021;24.0;21.0;16.0;0.761;0.209
225;67.0;590.0;198.0;7.0;0.0;4.0;1.0;0.0;2.73;3;2021;30.0;27.0;23.0;0.851;0.118
226;67.0;590.0;198.0;7.0;0.0;4.0;1.0;0.0;2.369;3;2021;35.0;32.0;26.0;0.812;-0.646
227;67.0;12.0;465.0;11.0;1.0;2.0;1.0;0.0;2.553;3;2021;64.0;57.0;51.0;0.894;-0.257
228;67.0;185.0;246.0;7.0;0.0;4.0;1.0;0.0;2.346;3;2021;114.0;57.0;39.0;0.684;-0.695
229;67.0;185.0;248.0;7.0;0.0;4.0;1.0;0.0;2.451;3;2021;26.0;14.0;9.0;0.642;-0.472
231;67.0;978.0;400.0;9.0;0.0;2.0;1.0;0.0;2.644;3;2021;61.0;36.0;29.0;0.805;-0.064
232;67.0;62.0;208.0;7.0;0.0;4.0;1.0;0.0;1.611;2;2021;19.0;15.0;14.0;0.933;-2.252
234;67.0;1002.0;5.0;18.0;0.0;2.0;1.0;0.0;2.917;3;2021;56.0;44.0;35.0;0.795;0.513
235;67.0;308.0;237.0;11.0;0.0;2.0;1.0;0.0;2.63;3;2021;56.0;53.0;48.0;0.905;-0.093
236;67.0;1010.0;1978.0;5.0;0.0;2.0;1.0;0.0;3.802;4;2021;20.0;18.0;15.0;0.833;2.387
237;67.0;1010.0;241.0;5.0;0.0;2.0;1.0;0.0;2.305;3;2021;22.0;22.0;19.0;0.863;-0.781
238;67.0;1012.0;198.0;7.0;0.0;2.0;1.0;0.0;2.181;3;2021;48.0;40.0;30.0;0.75;-1.043
246;67.0;1016.0;52.0;8.0;0.0;2.0;1.0;0.0;2.563;3;2021;58.0;36.0;28.0;0.777;-0.236
306;67.0;1038.0;1443.0;7.0;0.0;3.0;1.0;0.0;2.108;3;2021;30.0;23.0;19.0;0.826;-1.198
308;67.0;1057.0;268.0;5.0;1.0;2.0;0.0;0.0;NAN;SC;2021;1.0;1.0;1.0;1.0;NAN
310;67.0;449.0;1131.0;5.0;0.0;2.0;1.0;0.0;2.412;3;2021;20.0;18.0;10.0;0.555;-0.554
311;67.0;106.0;543.0;14.0;0.0;4.0;1.0;0.0;3.461;4;2021;34.0;29.0;25.0;0.862;1.666
313;67.0;121.0;68.0;19.0;0.0;4.0;1.0;0.0;1.945;3;2021;10.0;6.0;5.0;0.833;-1.543
319;67.0;32.0;122.0;13.0;0.0;4.0;1.0;0.0;2.666;3;2021;9.0;7.0;6.0;0.857;-0.017
332;67.0;194.0;19.0;10.0;1.0;2.0;1.0;0.0;NAN;NAN;2021;18.0;0.0;0.0;0.0;NAN
336;67.0;198.0;65.0;3.0;2.0;4.0;1.0;0.0;2.408;3;2021;45.0;38.0;36.0;0.947;-0.562
340;67.0;348.0;1376.0;7.0;1.0;2.0;1.0;0.0;3.796;4;2021;3.0;2.0;2.0;1.0;2.376
342;67.0;766.0;52.0;8.0;2.0;4.0;1.0;0.0;3.931;4;2021;4.0;4.0;4.0;1.0;2.661
347;67.0;475.0;198.0;7.0;1.0;2.0;1.0;0.0;1.708;2;2021;41.0;13.0;12.0;0.923;-2.045
349;67.0;138.0;2375.0;7.0;1.0;4.0;1.0;0.0;1.75;2;2021;28.0;26.0;18.0;0.692;-1.957
352;67.0;606.0;3.0;4.0;1.0;2.0;1.0;0.0;2.678;3;2021;17.0;17.0;17.0;1.0;0.007
353;67.0;132.0;57.0;21.0;1.0;4.0;1.0;0.0;1.365;2;2021;11.0;7.0;7.0;1.0;-2.773
354;67.0;125.0;628.0;17.0;1.0;4.0;1.0;0.0;2.627;3;2021;26.0;22.0;17.0;0.772;-0.099
356;67.0;382.0;318.0;9.0;2.0;4.0;1.0;0.0;2.323;3;2021;26.0;20.0;13.0;0.65;-0.744
357;67.0;90.0;762.0;7.0;1.0;4.0;1.0;0.0;1.814;2;2021;16.0;14.0;12.0;0.857;-1.821
358;67.0;90.0;762.0;7.0;1.0;4.0;1.0;1.0;NAN;SC;2021;10.0;4.0;1.0;0.25;NAN
359;67.0;760.0;1435.0;7.0;1.0;4.0;1.0;0.0;1.948;3;2021;88.0;28.0;17.0;0.607;-1.537
364;67.0;673.0;672.0;7.0;2.0;2.0;1.0;0.0;1.915;2;2021;49.0;41.0;29.0;0.707;-1.608
366;67.0;447.0;198.0;7.0;1.0;2.0;1.0;0.0;3.524;4;2021;13.0;12.0;11.0;0.916;1.8
369;67.0;118.0;1189.0;7.0;2.0;4.0;1.0;0.0;0.0;1;2021;7.0;6.0;3.0;0.5;-6.994
370;67.0;403.0;7.0;2.0;1.0;2.0;1.0;0.0;2.59;3;2021;108.0;95.0;76.0;0.8;-0.178
372;67.0;36.0;2480.0;9.0;1.0;4.0;0.0;1.0;1.814;2;2021;63.0;37.0;20.0;0.54;-0.901
374;67.0;948.0;318.0;9.0;1.0;4.0;1.0;1.0;NAN;SC;2021;1.0;1.0;1.0;1.0;NAN
375;67.0;525.0;199.0;6.0;0.0;2.0;1.0;0.0;2.898;3;2021;48.0;41.0;32.0;0.78;0.473
376;67.0;58.0;1486.0;6.0;2.0;2.0;1.0;0.0;2.668;3;2021;15.0;14.0;13.0;0.928;-0.013
384;67.0;92.0;196.0;17.0;1.0;4.0;1.0;0.0;3.012;4;2021;17.0;14.0;13.0;0.928;0.715
385;67.0;48.0;894.0;17.0;1.0;4.0;1.0;0.0;2.174;3;2021;68.0;56.0;48.0;0.857;-1.059
386;67.0;48.0;628.0;17.0;1.0;4.0;1.0;0.0;2.267;3;2021;63.0;54.0;44.0;0.814;-0.862
394;67.0;79.0;199.0;6.0;2.0;4.0;1.0;0.0;2.454;3;2021;17.0;10.0;7.0;0.7;-0.466
395;67.0;409.0;52.0;8.0;1.0;4.0;1.0;0.0;2.734;3;2021;19.0;18.0;11.0;0.611;0.126
397;67.0;608.0;279.0;4.0;2.0;2.0;1.0;0.0;2.848;3;2021;9.0;9.0;7.0;0.777;0.369
400;67.0;397.0;209.0;7.0;1.0;2.0;1.0;0.0;2.711;3;2021;63.0;51.0;45.0;0.882;0.078
402;67.0;150.0;65.0;3.0;1.0;4.0;1.0;0.0;1.952;3;2021;19.0;17.0;15.0;0.882;-1.528
403;67.0;310.0;856.0;25.0;2.0;4.0;1.0;0.0;1.572;2;2021;31.0;17.0;16.0;0.941;-2.333
404;67.0;17.0;496.0;7.0;1.0;4.0;1.0;0.0;1.803;2;2021;14.0;10.0;10.0;1.0;-1.843
405;67.0;506.0;212.0;5.0;2.0;4.0;1.0;0.0;2.263;3;2021;20.0;19.0;17.0;0.894;-0.871
410;67.0;100.0;628.0;17.0;1.0;4.0;1.0;0.0;2.51;3;2021;52.0;37.0;30.0;0.81;-0.346
411;67.0;298.0;95.0;5.0;2.0;4.0;1.0;0.0;2.991;4;2021;5.0;5.0;5.0;1.0;0.669
413;67.0;112.0;95.0;5.0;1.0;4.0;1.0;0.0;2.756;3;2021;8.0;8.0;6.0;0.75;0.173
414;67.0;601.0;987.0;16.0;2.0;4.0;1.0;0.0;1.383;2;2021;12.0;8.0;7.0;0.875;-2.734
430;67.0;474.0;1166.0;6.0;1.0;2.0;1.0;0.0;2.597;3;2021;17.0;16.0;11.0;0.687;-0.164
431;67.0;774.0;205.0;7.0;1.0;2.0;1.0;0.0;2.867;3;2021;40.0;37.0;34.0;0.918;0.408
432;67.0;568.0;174.0;9.0;1.0;4.0;1.0;0.0;1.668;2;2021;12.0;7.0;7.0;1.0;-2.13
434;67.0;983.0;1318.0;6.0;1.0;2.0;1.0;0.0;3.674;4;2021;5.0;4.0;4.0;1.0;2.117
435;67.0;223.0;1210.0;3.0;2.0;4.0;1.0;0.0;NAN;SC;2021;3.0;1.0;1.0;1.0;NAN
437;67.0;1021.0;1286.0;6.0;1.0;2.0;1.0;0.0;1.954;3;2021;37.0;19.0;11.0;0.578;-1.525
438;67.0;756.0;198.0;7.0;1.0;2.0;1.0;0.0;2.522;3;2021;28.0;26.0;23.0;0.884;-0.322
439;67.0;379.0;484.0;7.0;2.0;4.0;1.0;0.0;2.093;3;2021;17.0;17.0;15.0;0.882;-1.229
440;67.0;763.0;1189.0;7.0;1.0;4.0;1.0;0.0;2.439;3;2021;27.0;24.0;19.0;0.791;-0.497
450;67.0;894.0;856.0;25.0;1.0;4.0;1.0;0.0;1.832;2;2021;17.0;16.0;15.0;0.937;-1.783
458;67.0;171.0;107.0;12.0;2.0;4.0;1.0;0.0;1.921;2;2021;30.0;19.0;18.0;0.947;-1.595
459;67.0;863.0;2210.0;14.0;2.0;4.0;1.0;0.0;2.836;3;2021;10.0;10.0;8.0;0.8;0.342
477;67.0;530.0;503.0;6.0;2.0;4.0;1.0;0.0;3.195;4;2021;14.0;13.0;12.0;0.923;1.102
517;53.0;877.0;3.0;4.0;0.0;2.0;1.0;0.0;3.017;4;2021;22.0;21.0;20.0;0.952;1.256
518;53.0;877.0;3.0;4.0;0.0;2.0;0.0;0.0;3.889;4;2021;19.0;19.0;17.0;0.894;4.021
519;53.0;892.0;628.0;17.0;0.0;2.0;0.0;0.0;2.612;3;2021;22.0;16.0;15.0;0.937;0.456
520;53.0;892.0;628.0;17.0;0.0;2.0;1.0;0.0;1.249;2;2021;13.0;13.0;13.0;1.0;-2.683
523;53.0;464.0;857.0;5.0;0.0;2.0;0.0;0.0;2.665;3;2021;33.0;28.0;18.0;0.642;0.603
524;53.0;464.0;275.0;5.0;0.0;2.0;0.0;0.0;3.443;4;2021;4.0;4.0;3.0;0.75;2.776
525;53.0;464.0;857.0;5.0;0.0;2.0;1.0;0.0;3.205;4;2021;24.0;18.0;12.0;0.666;1.677
526;53.0;464.0;275.0;5.0;0.0;2.0;1.0;0.0;NAN;SC;2021;2.0;2.0;1.0;0.5;NAN
527;53.0;444.0;1162.0;5.0;0.0;2.0;0.0;0.0;2.917;3;2021;49.0;32.0;19.0;0.593;1.306
528;53.0;444.0;1162.0;5.0;0.0;2.0;1.0;0.0;2.756;3;2021;54.0;41.0;33.0;0.804;0.676
533;53.0;897.0;496.0;7.0;0.0;2.0;0.0;0.0;4.57;5;2021;10.0;4.0;4.0;1.0;5.924
534;53.0;897.0;496.0;7.0;0.0;2.0;1.0;0.0;3.54;4;2021;33.0;27.0;13.0;0.481;2.424
535;53.0;295.0;212.0;5.0;0.0;2.0;1.0;0.0;3.244;4;2021;26.0;25.0;23.0;0.92;1.764
536;53.0;295.0;212.0;5.0;0.0;2.0;0.0;0.0;2.834;3;2021;18.0;18.0;18.0;1.0;1.075
537;53.0;101.0;95.0;5.0;0.0;2.0;0.0;0.0;3.065;4;2021;12.0;8.0;6.0;0.75;1.719
538;53.0;101.0;95.0;5.0;0.0;2.0;1.0;0.0;3.159;4;2021;29.0;25.0;21.0;0.84;1.573
541;53.0;826.0;1803.0;5.0;0.0;2.0;1.0;0.0;2.505;3;2021;8.0;8.0;7.0;0.875;0.117
542;53.0;826.0;1803.0;5.0;0.0;2.0;0.0;0.0;2.882;3;2021;9.0;8.0;5.0;0.625;1.209
597;53.0;909.0;944.0;17.0;2.0;3.0;0.0;0.0;2.283;3;2021;22.0;19.0;17.0;0.894;-0.464
600;53.0;98.0;192.0;9.0;0.0;2.0;1.0;0.0;0.881;1;2021;15.0;15.0;14.0;0.933;-3.505
601;53.0;98.0;192.0;9.0;0.0;2.0;0.0;0.0;2.877;3;2021;11.0;11.0;10.0;0.909;1.194
602;53.0;98.0;332.0;9.0;0.0;2.0;1.0;0.0;1.555;2;2021;15.0;12.0;11.0;0.916;-2.002
604;53.0;657.0;1316.0;9.0;0.0;2.0;1.0;0.0;2.937;3;2021;32.0;27.0;22.0;0.814;1.08
609;53.0;210.0;800.0;7.0;0.0;2.0;0.0;0.0;3.617;4;2021;27.0;6.0;5.0;0.833;3.261
610;53.0;210.0;800.0;7.0;0.0;2.0;1.0;0.0;2.532;3;2021;29.0;17.0;12.0;0.705;0.175
611;53.0;754.0;1636.0;7.0;1.0;2.0;0.0;1.0;2.18;3;2021;474.0;278.0;59.0;0.212;-0.75
613;53.0;302.0;762.0;7.0;1.0;2.0;0.0;0.0;2.734;3;2021;18.0;11.0;11.0;1.0;0.796
614;53.0;302.0;762.0;7.0;1.0;2.0;1.0;0.0;2.216;3;2021;26.0;13.0;11.0;0.846;-0.528
615;53.0;307.0;201.0;6.0;0.0;2.0;0.0;1.0;1.858;2;2021;167.0;82.0;30.0;0.365;-1.649
616;53.0;795.0;150.0;7.0;1.0;4.0;1.0;0.0;NAN;SC;2021;10.0;9.0;0.0;0.0;NAN
617;53.0;795.0;150.0;7.0;1.0;4.0;0.0;0.0;3.275;4;2021;10.0;10.0;8.0;0.8;2.307
